timestamp,target,id,T2M_toc,T2M_san,T2M_dav,weekend,holiday
2015-01-08 15:00:00,1333.5524,PAN_day_1,28.828790283203148,28.985040283203148,25.578790283203148,0,0
2015-01-08 16:00:00,1255.568,PAN_day_1,28.120172119140648,28.167047119140648,24.807672119140648,0,0
2015-01-08 17:00:00,1142.0101,PAN_day_1,27.124108886718773,26.780358886718773,23.717858886718773,0,0
2015-01-08 18:00:00,1188.5847,PAN_day_1,26.2233825683594,25.1452575683594,22.6686950683594,0,0
2015-01-08 19:00:00,1172.1282,PAN_day_1,25.847741699218773,24.480554199218773,22.324304199218773,0,0
2015-01-08 20:00:00,1136.7167,PAN_day_1,25.664392089843773,24.148767089843773,22.398767089843773,0,0
2015-01-08 21:00:00,1111.7702,PAN_day_1,25.536798095703148,23.896173095703148,22.466485595703148,0,0
2015-01-08 22:00:00,1069.2922,PAN_day_1,25.414697265625023,23.633447265625023,22.438134765625023,0,0
2015-01-08 23:00:00,1017.9603,PAN_day_1,25.290673828125023,23.329736328125023,22.376611328125023,0,0
2015-01-09 00:00:00,977.2739,PAN_day_1,25.160607910156273,23.082482910156273,22.309045410156273,0,1
2015-01-09 01:00:00,943.6081,PAN_day_1,25.038476562500023,22.975976562500023,22.194726562500023,0,1
2015-01-09 02:00:00,917.064,PAN_day_1,24.934442138671898,22.864129638671898,22.168817138671898,0,1
2015-01-09 03:00:00,895.9092,PAN_day_1,24.903466796875023,22.809716796875023,22.161279296875023,0,1
2015-01-09 04:00:00,885.272,PAN_day_1,24.917871093750023,22.855371093750023,22.128808593750023,0,1
2015-01-09 05:00:00,884.8111,PAN_day_1,24.934930419921898,22.966180419921898,22.161492919921898,0,1
2015-01-09 06:00:00,866.5622,PAN_day_1,24.970239257812523,23.079614257812523,22.181176757812523,0,1
2015-01-09 07:00:00,883.0248,PAN_day_1,25.496301269531273,24.019738769531273,22.472863769531273,0,1
2015-01-09 08:00:00,953.57,PAN_day_1,26.403985595703148,25.482110595703148,23.208673095703148,0,1
2015-01-09 09:00:00,1006.9689,PAN_day_1,27.360437011718773,26.891687011718773,24.180749511718773,0,1
2015-01-09 10:00:00,1058.0176,PAN_day_1,28.232690429687523,27.951440429687523,25.123315429687523,0,1
2015-01-09 11:00:00,1088.0395,PAN_day_1,28.898645019531273,28.789270019531273,25.804895019531273,0,1
2015-01-09 12:00:00,1080.8465,PAN_day_1,29.325616455078148,29.356866455078148,26.372491455078148,0,1
2015-01-09 13:00:00,1073.435,PAN_day_1,29.531030273437523,29.656030273437523,26.765405273437523,0,1
2015-01-09 14:00:00,1075.0293,PAN_day_1,29.4489685058594,29.5739685058594,26.7614685058594,0,1
2015-01-09 15:00:00,1059.6223,PAN_day_1,29.023156738281273,29.132531738281273,26.398156738281273,0,1
2015-01-09 16:00:00,1026.1627,PAN_day_1,28.236352539062523,28.330102539062523,25.689477539062523,0,1
2015-01-09 17:00:00,997.3978,PAN_day_1,27.186547851562523,26.952172851562523,24.608422851562523,0,1
2015-01-09 18:00:00,1054.8104,PAN_day_1,26.246484375000023,25.199609375000023,23.449609375000023,0,1
2015-01-09 19:00:00,1105.863,PAN_day_1,25.8449645996094,24.5793395996094,22.8605895996094,0,1
2015-01-09 20:00:00,1085.7856,PAN_day_1,25.649957275390648,24.251519775390648,22.540582275390648,0,1
2015-01-09 21:00:00,1061.3146,PAN_day_1,25.477807617187523,24.001245117187523,22.376245117187523,0,1
2015-01-09 22:00:00,1033.8639,PAN_day_1,25.304467773437523,23.827905273437523,22.320092773437523,0,1
2015-01-09 23:00:00,989.8507,PAN_day_1,25.171594238281273,23.741906738281273,22.296594238281273,0,1
2015-01-10 00:00:00,949.5031,PAN_day_1,25.052789306640648,23.669976806640648,22.310601806640648,1,0
2015-01-10 01:00:00,906.958,PAN_day_1,24.976495361328148,23.554620361328148,22.288995361328148,1,0
2015-01-10 02:00:00,863.5135,PAN_day_1,24.906274414062523,23.429711914062523,22.296899414062523,1,0
2015-01-10 03:00:00,848.4447,PAN_day_1,24.879724121093773,23.309411621093773,22.325036621093773,1,0
2015-01-10 04:00:00,839.8821,PAN_day_1,24.907922363281273,23.306359863281273,22.368859863281273,1,0
2015-01-10 05:00:00,847.1073,PAN_day_1,24.932519531250023,23.354394531250023,22.424707031250023,1,0
2015-01-10 06:00:00,848.4718,PAN_day_1,24.952416992187523,23.389916992187523,22.483666992187523,1,0
2015-01-10 07:00:00,897.8229,PAN_day_1,25.598962402343773,24.395837402343773,22.895837402343773,1,0
2015-01-10 08:00:00,1021.672,PAN_day_1,26.631799316406273,25.905236816406273,23.842736816406273,1,0
2015-01-10 09:00:00,1108.9439,PAN_day_1,27.6557556152344,27.2807556152344,25.0151306152344,1,0
2015-01-10 10:00:00,1165.4756,PAN_day_1,28.541955566406273,28.338830566406273,26.026330566406273,1,0
2015-01-10 11:00:00,1179.063,PAN_day_1,29.225000000000023,29.193750000000023,26.732812500000023,1,0
2015-01-10 12:00:00,1173.0899,PAN_day_1,29.6982360839844,29.7607360839844,27.1279235839844,1,0
2015-01-10 13:00:00,1161.4116,PAN_day_1,29.954370117187523,29.985620117187523,27.259057617187523,1,0
2015-01-10 14:00:00,1133.3133,PAN_day_1,29.925836181640648,29.910211181640648,27.121148681640648,1,0
2015-01-10 15:00:00,1100.6097,PAN_day_1,29.542871093750023,29.574121093750023,26.699121093750023,1,0
2015-01-10 16:00:00,1082.6875,PAN_day_1,28.784875488281273,28.769250488281273,25.964562988281273,1,0
2015-01-10 17:00:00,1051.4135,PAN_day_1,27.632775878906273,27.429650878906273,24.851525878906273,1,0
2015-01-10 18:00:00,1088.8689,PAN_day_1,26.515405273437523,25.640405273437523,23.624780273437523,1,0
2015-01-10 19:00:00,1144.2722,PAN_day_1,26.025903320312523,24.939965820312523,23.025903320312523,1,0
2015-01-10 20:00:00,1102.2466,PAN_day_1,25.8198181152344,24.5073181152344,22.8120056152344,1,0
2015-01-10 21:00:00,1064.151,PAN_day_1,25.6354919433594,24.2214294433594,22.7058044433594,1,0
2015-01-10 22:00:00,1030.4566,PAN_day_1,25.484643554687523,23.961206054687523,22.609643554687523,1,0
2015-01-10 23:00:00,979.5945,PAN_day_1,25.368920898437523,23.736108398437523,22.525170898437523,1,0
2015-01-11 00:00:00,956.5766,PAN_day_1,25.2705017089844,23.6064392089844,22.4580017089844,1,0
2015-01-11 01:00:00,924.2795,PAN_day_1,25.169061279296898,23.536248779296898,22.442498779296898,1,0
2015-01-11 02:00:00,887.4576,PAN_day_1,25.089288330078148,23.472100830078148,22.464288330078148,1,0
2015-01-11 03:00:00,858.9606,PAN_day_1,25.015649414062523,23.429711914062523,22.531274414062523,1,0
2015-01-11 04:00:00,847.4881,PAN_day_1,24.982141113281273,23.411828613281273,22.614953613281273,1,0
2015-01-11 05:00:00,842.7522,PAN_day_1,24.941857910156273,23.332482910156273,22.684045410156273,1,0
2015-01-11 06:00:00,807.4211,PAN_day_1,25.046685791015648,23.312310791015648,22.726373291015648,1,0
2015-01-11 07:00:00,813.1819,PAN_day_1,25.829156494140648,24.657281494140648,23.258843994140648,1,0
2015-01-11 08:00:00,873.801,PAN_day_1,26.985620117187523,26.407495117187523,24.352807617187523,1,0
2015-01-11 09:00:00,935.3192,PAN_day_1,28.052636718750023,27.865136718750023,25.638574218750023,1,0
2015-01-11 10:00:00,1009.0054,PAN_day_1,28.935205078125023,29.044580078125023,26.786767578125023,1,0
2015-01-11 11:00:00,1070.3791,PAN_day_1,29.6249938964844,29.9531188964844,27.5546813964844,1,0
2015-01-11 12:00:00,1070.603,PAN_day_1,30.080895996093773,30.565270996093773,27.987145996093773,1,0
2015-01-11 13:00:00,1073.1479,PAN_day_1,30.346459960937523,30.846459960937523,28.190209960937523,1,0
2015-01-11 14:00:00,1064.0288,PAN_day_1,30.345635986328148,30.767510986328148,28.095635986328148,1,0
2015-01-11 15:00:00,1060.6283,PAN_day_1,30.040917968750023,30.337792968750023,27.689355468750023,1,0
2015-01-11 16:00:00,1030.8882,PAN_day_1,29.322534179687523,29.447534179687523,26.939721679687523,1,0
2015-01-11 17:00:00,1015.4938,PAN_day_1,28.027764892578148,28.012139892578148,25.785577392578148,1,0
2015-01-11 18:00:00,1073.743,PAN_day_1,26.7194763183594,26.1413513183594,24.5241638183594,1,0
2015-01-11 19:00:00,1113.4443,PAN_day_1,26.113092041015648,25.370904541015648,23.933404541015648,1,0
2015-01-11 20:00:00,1122.2487,PAN_day_1,25.909753417968773,24.941003417968773,23.628503417968773,1,0
2015-01-11 21:00:00,1095.6601,PAN_day_1,25.842492675781273,24.654992675781273,23.467492675781273,1,0
2015-01-11 22:00:00,1046.8138,PAN_day_1,25.741571044921898,24.436883544921898,23.358758544921898,1,0
2015-01-11 23:00:00,1010.9126,PAN_day_1,25.595056152343773,24.220056152343773,23.251306152343773,1,0
2015-01-06 00:00:00,931.5394,PAN_day_2,25.507684326171898,23.765496826171898,22.445184326171898,0,0
2015-01-06 01:00:00,914.6895,PAN_day_2,25.441033935546898,23.605096435546898,22.284783935546898,0,0
2015-01-06 02:00:00,890.8448,PAN_day_2,25.431298828125023,23.493798828125023,22.150048828125023,0,0
2015-01-06 03:00:00,869.0447,PAN_day_2,25.472039794921898,23.425164794921898,22.026727294921898,0,0
2015-01-06 04:00:00,852.4821,PAN_day_2,25.488549804687523,23.355737304687523,21.894799804687523,0,0
2015-01-06 05:00:00,891.2575,PAN_day_2,25.467370605468773,23.342370605468773,21.811120605468773,0,0
2015-01-06 06:00:00,895.6612,PAN_day_2,25.447137451171898,23.384637451171898,21.783074951171898,0,0
2015-01-06 07:00:00,1006.3031,PAN_day_2,26.025689697265648,24.447564697265648,22.189752197265648,0,0
2015-01-06 08:00:00,1183.9851,PAN_day_2,27.034143066406273,26.096643066406273,23.229455566406273,0,0
2015-01-06 09:00:00,1311.9373,PAN_day_2,27.991479492187523,27.491479492187523,24.522729492187523,0,0
2015-01-06 10:00:00,1384.2441,PAN_day_2,28.865075683593773,28.583825683593773,25.833825683593773,0,0
2015-01-06 11:00:00,1401.9173,PAN_day_2,29.625939941406273,29.391564941406273,26.735314941406273,0,0
2015-01-06 12:00:00,1415.6382,PAN_day_2,30.1357360839844,29.9169860839844,27.2138610839844,0,0
2015-01-06 13:00:00,1437.47,PAN_day_2,30.376519775390648,30.142144775390648,27.298394775390648,0,0
2015-01-06 14:00:00,1430.0527,PAN_day_2,30.245874023437523,30.089624023437523,27.073999023437523,0,0
2015-01-06 15:00:00,1383.4537,PAN_day_2,29.758691406250023,29.727441406250023,26.586816406250023,0,0
2015-01-06 16:00:00,1325.206,PAN_day_2,28.830987548828148,29.034112548828148,25.862237548828148,0,0
2015-01-06 17:00:00,1166.9817,PAN_day_2,27.583764648437523,27.708764648437523,24.755639648437523,0,0
2015-01-06 18:00:00,1163.0865,PAN_day_2,26.408288574218773,25.720788574218773,23.486413574218773,0,0
2015-01-06 19:00:00,1197.1559,PAN_day_2,25.886865234375023,24.808740234375023,22.855615234375023,0,0
2015-01-06 20:00:00,1155.743,PAN_day_2,25.617333984375023,24.218896484375023,22.570458984375023,0,0
2015-01-06 21:00:00,1116.5382,PAN_day_2,25.347985839843773,23.730798339843773,22.433923339843773,0,0
2015-01-06 22:00:00,1086.2051,PAN_day_2,25.129937744140648,23.348687744140648,22.294000244140648,0,0
2015-01-06 23:00:00,1030.0292,PAN_day_2,24.966882324218773,22.998132324218773,22.138757324218773,0,0
2015-01-07 00:00:00,979.6728,PAN_day_2,24.8991638183594,22.6804138183594,21.9538513183594,0,0
2015-01-07 01:00:00,940.4568,PAN_day_2,24.863244628906273,22.425744628906273,21.761682128906273,0,0
2015-01-07 02:00:00,908.5931,PAN_day_2,24.865563964843773,22.248376464843773,21.568688964843773,0,0
2015-01-07 03:00:00,886.4675,PAN_day_2,24.900903320312523,22.057153320312523,21.400903320312523,0,0
2015-01-07 04:00:00,876.4283,PAN_day_2,24.922998046875023,21.876123046875023,21.282373046875023,0,0
2015-01-07 05:00:00,892.4143,PAN_day_2,24.925805664062523,21.730493164062523,21.160180664062523,0,0
2015-01-07 06:00:00,907.9188,PAN_day_2,24.961938476562523,21.704125976562523,21.063500976562523,0,0
2015-01-07 07:00:00,1010.5448,PAN_day_2,25.743676757812523,23.063989257812523,21.407739257812523,0,0
2015-01-07 08:00:00,1164.6559,PAN_day_2,26.809533691406273,25.122033691406273,22.418908691406273,0,0
2015-01-07 09:00:00,1293.9383,PAN_day_2,27.824060058593773,26.917810058593773,23.792810058593773,0,0
2015-01-07 10:00:00,1366.6676,PAN_day_2,28.6806579589844,28.1650329589844,24.9931579589844,0,0
2015-01-07 11:00:00,1390.9173,PAN_day_2,29.295526123046898,29.061151123046898,25.811151123046898,0,0
2015-01-07 12:00:00,1383.5812,PAN_day_2,29.638574218750023,29.622949218750023,26.326074218750023,0,0
2015-01-07 13:00:00,1407.7425,PAN_day_2,29.744348144531273,29.853723144531273,26.588098144531273,0,0
2015-01-07 14:00:00,1408.6819,PAN_day_2,29.552117919921898,29.755242919921898,26.536492919921898,0,0
2015-01-07 15:00:00,1362.4042,PAN_day_2,29.049035644531273,29.330285644531273,26.174035644531273,0,0
2015-01-07 16:00:00,1286.8121,PAN_day_2,28.234277343750023,28.531152343750023,25.468652343750023,0,0
2015-01-07 17:00:00,1179.9351,PAN_day_2,27.190026855468773,27.158776855468773,24.346276855468773,0,0
2015-01-07 18:00:00,1182.7732,PAN_day_2,26.209313964843773,25.396813964843773,23.123376464843773,0,0
2015-01-07 19:00:00,1206.2524,PAN_day_2,25.8620544433594,24.6276794433594,22.5339294433594,0,0
2015-01-07 20:00:00,1143.2591,PAN_day_2,25.734887695312523,24.070825195312523,22.242700195312523,0,0
2015-01-07 21:00:00,1138.631,PAN_day_2,25.6079040527344,23.5063415527344,22.0922790527344,0,0
2015-01-07 22:00:00,1095.4537,PAN_day_2,25.467858886718773,23.131921386718773,21.952233886718773,0,0
2015-01-07 23:00:00,1044.1697,PAN_day_2,25.298608398437523,22.892358398437523,21.837670898437523,0,0
2015-01-08 00:00:00,985.8912,PAN_day_2,25.158502197265648,22.705377197265648,21.721002197265648,0,0
2015-01-08 01:00:00,962.4068,PAN_day_2,25.050805664062523,22.542993164062523,21.597680664062523,0,0
2015-01-08 02:00:00,928.1036,PAN_day_2,24.949822998046898,22.449822998046898,21.543572998046898,0,0
2015-01-08 03:00:00,917.9997,PAN_day_2,24.8298278808594,22.4001403808594,21.4860778808594,0,0
2015-01-08 04:00:00,910.9537,PAN_day_2,24.778253173828148,22.364190673828148,21.379815673828148,0,0
2015-01-08 05:00:00,928.724,PAN_day_2,24.770562744140648,22.317437744140648,21.294000244140648,0,0
2015-01-08 06:00:00,931.4314,PAN_day_2,24.816094970703148,22.347344970703148,21.300469970703148,0,0
2015-01-08 07:00:00,1033.7357,PAN_day_2,25.585260009765648,23.389947509765648,21.702447509765648,0,0
2015-01-08 08:00:00,1186.5044,PAN_day_2,26.614923095703148,25.177423095703148,22.614923095703148,0,0
2015-01-08 09:00:00,1275.112,PAN_day_2,27.571801757812523,26.884301757812523,23.774926757812523,0,0
2015-01-08 10:00:00,1348.951,PAN_day_2,28.399377441406273,27.993127441406273,24.954064941406273,0,0
2015-01-08 11:00:00,1365.6284,PAN_day_2,29.004724121093773,28.785974121093773,25.746911621093773,0,0
2015-01-08 12:00:00,1343.4717,PAN_day_2,29.328637695312523,29.297387695312523,26.180200195312523,0,0
2015-01-08 13:00:00,1371.5959,PAN_day_2,29.372705078125023,29.528955078125023,26.278955078125023,0,0
2015-01-08 14:00:00,1383.9909,PAN_day_2,29.204034423828148,29.407159423828148,26.063409423828148,0,0
2015-01-08 15:00:00,1333.5524,PAN_day_2,28.828790283203148,28.985040283203148,25.578790283203148,0,0
2015-01-08 16:00:00,1255.568,PAN_day_2,28.120172119140648,28.167047119140648,24.807672119140648,0,0
2015-01-08 17:00:00,1142.0101,PAN_day_2,27.124108886718773,26.780358886718773,23.717858886718773,0,0
2015-01-08 18:00:00,1188.5847,PAN_day_2,26.2233825683594,25.1452575683594,22.6686950683594,0,0
2015-01-08 19:00:00,1172.1282,PAN_day_2,25.847741699218773,24.480554199218773,22.324304199218773,0,0
2015-01-08 20:00:00,1136.7167,PAN_day_2,25.664392089843773,24.148767089843773,22.398767089843773,0,0
2015-01-08 21:00:00,1111.7702,PAN_day_2,25.536798095703148,23.896173095703148,22.466485595703148,0,0
2015-01-08 22:00:00,1069.2922,PAN_day_2,25.414697265625023,23.633447265625023,22.438134765625023,0,0
2015-01-08 23:00:00,1017.9603,PAN_day_2,25.290673828125023,23.329736328125023,22.376611328125023,0,0
2015-01-09 00:00:00,977.2739,PAN_day_2,25.160607910156273,23.082482910156273,22.309045410156273,0,1
2015-01-09 01:00:00,943.6081,PAN_day_2,25.038476562500023,22.975976562500023,22.194726562500023,0,1
2015-01-09 02:00:00,917.064,PAN_day_2,24.934442138671898,22.864129638671898,22.168817138671898,0,1
2015-01-09 03:00:00,895.9092,PAN_day_2,24.903466796875023,22.809716796875023,22.161279296875023,0,1
2015-01-09 04:00:00,885.272,PAN_day_2,24.917871093750023,22.855371093750023,22.128808593750023,0,1
2015-01-09 05:00:00,884.8111,PAN_day_2,24.934930419921898,22.966180419921898,22.161492919921898,0,1
2015-01-09 06:00:00,866.5622,PAN_day_2,24.970239257812523,23.079614257812523,22.181176757812523,0,1
2015-01-09 07:00:00,883.0248,PAN_day_2,25.496301269531273,24.019738769531273,22.472863769531273,0,1
2015-01-09 08:00:00,953.57,PAN_day_2,26.403985595703148,25.482110595703148,23.208673095703148,0,1
2015-01-09 09:00:00,1006.9689,PAN_day_2,27.360437011718773,26.891687011718773,24.180749511718773,0,1
2015-01-09 10:00:00,1058.0176,PAN_day_2,28.232690429687523,27.951440429687523,25.123315429687523,0,1
2015-01-09 11:00:00,1088.0395,PAN_day_2,28.898645019531273,28.789270019531273,25.804895019531273,0,1
2015-01-09 12:00:00,1080.8465,PAN_day_2,29.325616455078148,29.356866455078148,26.372491455078148,0,1
2015-01-09 13:00:00,1073.435,PAN_day_2,29.531030273437523,29.656030273437523,26.765405273437523,0,1
2015-01-09 14:00:00,1075.0293,PAN_day_2,29.4489685058594,29.5739685058594,26.7614685058594,0,1
2015-01-09 15:00:00,1059.6223,PAN_day_2,29.023156738281273,29.132531738281273,26.398156738281273,0,1
2015-01-09 16:00:00,1026.1627,PAN_day_2,28.236352539062523,28.330102539062523,25.689477539062523,0,1
2015-01-09 17:00:00,997.3978,PAN_day_2,27.186547851562523,26.952172851562523,24.608422851562523,0,1
2015-01-09 18:00:00,1054.8104,PAN_day_2,26.246484375000023,25.199609375000023,23.449609375000023,0,1
2015-01-09 19:00:00,1105.863,PAN_day_2,25.8449645996094,24.5793395996094,22.8605895996094,0,1
2015-01-09 20:00:00,1085.7856,PAN_day_2,25.649957275390648,24.251519775390648,22.540582275390648,0,1
2015-01-09 21:00:00,1061.3146,PAN_day_2,25.477807617187523,24.001245117187523,22.376245117187523,0,1
2015-01-09 22:00:00,1033.8639,PAN_day_2,25.304467773437523,23.827905273437523,22.320092773437523,0,1
2015-01-09 23:00:00,989.8507,PAN_day_2,25.171594238281273,23.741906738281273,22.296594238281273,0,1
2015-01-10 00:00:00,949.5031,PAN_day_2,25.052789306640648,23.669976806640648,22.310601806640648,1,0
2015-01-10 01:00:00,906.958,PAN_day_2,24.976495361328148,23.554620361328148,22.288995361328148,1,0
2015-01-10 02:00:00,863.5135,PAN_day_2,24.906274414062523,23.429711914062523,22.296899414062523,1,0
2015-01-10 03:00:00,848.4447,PAN_day_2,24.879724121093773,23.309411621093773,22.325036621093773,1,0
2015-01-10 04:00:00,839.8821,PAN_day_2,24.907922363281273,23.306359863281273,22.368859863281273,1,0
2015-01-10 05:00:00,847.1073,PAN_day_2,24.932519531250023,23.354394531250023,22.424707031250023,1,0
2015-01-10 06:00:00,848.4718,PAN_day_2,24.952416992187523,23.389916992187523,22.483666992187523,1,0
2015-01-10 07:00:00,897.8229,PAN_day_2,25.598962402343773,24.395837402343773,22.895837402343773,1,0
2015-01-10 08:00:00,1021.672,PAN_day_2,26.631799316406273,25.905236816406273,23.842736816406273,1,0
2015-01-10 09:00:00,1108.9439,PAN_day_2,27.6557556152344,27.2807556152344,25.0151306152344,1,0
2015-01-10 10:00:00,1165.4756,PAN_day_2,28.541955566406273,28.338830566406273,26.026330566406273,1,0
2015-01-10 11:00:00,1179.063,PAN_day_2,29.225000000000023,29.193750000000023,26.732812500000023,1,0
2015-01-10 12:00:00,1173.0899,PAN_day_2,29.6982360839844,29.7607360839844,27.1279235839844,1,0
2015-01-10 13:00:00,1161.4116,PAN_day_2,29.954370117187523,29.985620117187523,27.259057617187523,1,0
2015-01-10 14:00:00,1133.3133,PAN_day_2,29.925836181640648,29.910211181640648,27.121148681640648,1,0
2015-01-10 15:00:00,1100.6097,PAN_day_2,29.542871093750023,29.574121093750023,26.699121093750023,1,0
2015-01-10 16:00:00,1082.6875,PAN_day_2,28.784875488281273,28.769250488281273,25.964562988281273,1,0
2015-01-10 17:00:00,1051.4135,PAN_day_2,27.632775878906273,27.429650878906273,24.851525878906273,1,0
