timestamp,target,id,temperature_2m,weekend,holiday
2015-01-04 00:00:00,968.0526,PAN_day_0,26.033499,1,0
2015-01-04 01:00:00,944.0556,PAN_day_0,25.8835,1,0
2015-01-04 02:00:00,928.7193,PAN_day_0,26.0835,1,0
2015-01-04 03:00:00,909.5566,PAN_day_0,26.033499,1,0
2015-01-04 04:00:00,894.6543,PAN_day_0,25.9835,1,0
2015-01-04 05:00:00,884.6659,PAN_day_0,25.8335,1,0
2015-01-04 06:00:00,862.9888,PAN_day_0,25.8335,1,0
2015-01-04 07:00:00,871.6873,PAN_day_0,25.7335,1,0
2015-01-04 08:00:00,912.4966,PAN_day_0,26.4835,1,0
2015-01-04 09:00:00,969.8017,PAN_day_0,27.533499,1,0
2015-01-04 10:00:00,1019.3105,PAN_day_0,28.683498,1,0
2015-01-04 11:00:00,1059.7497,PAN_day_0,29.6335,1,0
2015-01-04 12:00:00,1069.7854,PAN_day_0,30.283499,1,0
2015-01-04 13:00:00,1087.2858,PAN_day_0,30.683498,1,0
2015-01-04 14:00:00,1087.1689,PAN_day_0,30.7335,1,0
2015-01-04 15:00:00,1075.3804,PAN_day_0,30.5835,1,0
2015-01-04 16:00:00,1056.4102,PAN_day_0,30.183498,1,0
2015-01-04 17:00:00,1033.7229,PAN_day_0,29.433498,1,0
2015-01-04 18:00:00,1101.5439,PAN_day_0,28.4835,1,0
2015-01-04 19:00:00,1137.1754,PAN_day_0,27.7335,1,0
2015-01-04 20:00:00,1133.2082,PAN_day_0,27.033499,1,0
2015-01-04 21:00:00,1102.3695,PAN_day_0,26.5835,1,0
2015-01-04 22:00:00,1072.5808,PAN_day_0,26.1335,1,0
2015-01-04 23:00:00,1012.596,PAN_day_0,25.8835,1,0
2015-01-05 00:00:00,958.6209,PAN_day_0,25.7335,0,0
2015-01-05 01:00:00,928.5338,PAN_day_0,25.5835,0,0
2015-01-05 02:00:00,901.5402,PAN_day_0,25.7335,0,0
2015-01-05 03:00:00,887.7822,PAN_day_0,25.683498,0,0
2015-01-05 04:00:00,881.0019,PAN_day_0,25.5835,0,0
2015-01-05 05:00:00,885.4197,PAN_day_0,25.5835,0,0
2015-01-05 06:00:00,902.0863,PAN_day_0,25.5835,0,0
2015-01-05 07:00:00,1037.157,PAN_day_0,25.683498,0,0
2015-01-05 08:00:00,1191.9135,PAN_day_0,26.3835,0,0
2015-01-05 09:00:00,1319.8159,PAN_day_0,27.3835,0,0
2015-01-05 10:00:00,1383.0651,PAN_day_0,28.4835,0,0
2015-01-05 11:00:00,1415.1816,PAN_day_0,29.2335,0,0
2015-01-05 12:00:00,1398.8659,PAN_day_0,29.783499,0,0
2015-01-05 13:00:00,1430.5514,PAN_day_0,30.1335,0,0
2015-01-05 14:00:00,1413.9896,PAN_day_0,30.033499,0,0
2015-01-05 15:00:00,1378.7528,PAN_day_0,29.8335,0,0
2015-01-05 16:00:00,1292.2593,PAN_day_0,29.433498,0,0
2015-01-05 17:00:00,1178.1032,PAN_day_0,28.683498,0,0
2015-01-05 18:00:00,1188.0149,PAN_day_0,27.783499,0,0
2015-01-05 19:00:00,1207.7648,PAN_day_0,27.033499,0,0
2015-01-05 20:00:00,1156.6583,PAN_day_0,26.6335,0,0
2015-01-05 21:00:00,1114.1973,PAN_day_0,26.3335,0,0
2015-01-05 22:00:00,1066.7578,PAN_day_0,26.0835,0,0
2015-01-05 23:00:00,1002.3568,PAN_day_0,25.9835,0,0
2015-01-06 00:00:00,931.5394,PAN_day_0,25.933498,0,0
2015-01-06 01:00:00,914.6895,PAN_day_0,25.8835,0,0
2015-01-06 02:00:00,890.8448,PAN_day_0,25.933498,0,0
2015-01-06 03:00:00,869.0447,PAN_day_0,25.933498,0,0
2015-01-06 04:00:00,852.4821,PAN_day_0,25.7335,0,0
2015-01-06 05:00:00,891.2575,PAN_day_0,25.7335,0,0
2015-01-06 06:00:00,895.6612,PAN_day_0,25.5835,0,0
2015-01-06 07:00:00,1006.3031,PAN_day_0,25.533499,0,0
2015-01-06 08:00:00,1183.9851,PAN_day_0,26.1335,0,0
2015-01-06 09:00:00,1311.9373,PAN_day_0,27.283499,0,0
2015-01-06 10:00:00,1384.2441,PAN_day_0,28.533499,0,0
2015-01-06 11:00:00,1401.9173,PAN_day_0,29.3835,0,0
2015-01-06 12:00:00,1415.6382,PAN_day_0,29.9835,0,0
2015-01-06 13:00:00,1437.47,PAN_day_0,30.3335,0,0
2015-01-06 14:00:00,1430.0527,PAN_day_0,30.2335,0,0
2015-01-06 15:00:00,1383.4537,PAN_day_0,30.0835,0,0
2015-01-06 16:00:00,1325.206,PAN_day_0,29.533499,0,0
2015-01-06 17:00:00,1166.9817,PAN_day_0,28.7335,0,0
2015-01-06 18:00:00,1163.0865,PAN_day_0,27.8335,0,0
2015-01-06 19:00:00,1197.1559,PAN_day_0,26.933498,0,0
2015-01-06 20:00:00,1155.743,PAN_day_0,26.3335,0,0
2015-01-06 21:00:00,1116.5382,PAN_day_0,26.033499,0,0
2015-01-06 22:00:00,1086.2051,PAN_day_0,25.783499,0,0
2015-01-06 23:00:00,1030.0292,PAN_day_0,25.5835,0,0
2015-01-07 00:00:00,979.6728,PAN_day_0,25.533499,0,0
2015-01-07 01:00:00,940.4568,PAN_day_0,25.4835,0,0
2015-01-07 02:00:00,908.5931,PAN_day_0,25.4835,0,0
2015-01-07 03:00:00,886.4675,PAN_day_0,25.433498,0,0
2015-01-07 04:00:00,876.4283,PAN_day_0,25.3335,0,0
2015-01-07 05:00:00,892.4143,PAN_day_0,25.3335,0,0
2015-01-07 06:00:00,907.9188,PAN_day_0,25.183498,0,0
2015-01-07 07:00:00,1010.5448,PAN_day_0,25.0835,0,0
2015-01-07 08:00:00,1164.6559,PAN_day_0,25.7335,0,0
2015-01-07 09:00:00,1293.9383,PAN_day_0,26.933498,0,0
2015-01-07 10:00:00,1366.6676,PAN_day_0,28.033499,0,0
2015-01-07 11:00:00,1390.9173,PAN_day_0,28.8335,0,0
2015-01-07 12:00:00,1383.5812,PAN_day_0,29.433498,0,0
2015-01-07 13:00:00,1407.7425,PAN_day_0,29.5835,0,0
2015-01-07 14:00:00,1408.6819,PAN_day_0,29.5835,0,0
2015-01-07 15:00:00,1362.4042,PAN_day_0,29.2335,0,0
2015-01-07 16:00:00,1286.8121,PAN_day_0,28.8835,0,0
2015-01-07 17:00:00,1179.9351,PAN_day_0,28.283499,0,0
2015-01-07 18:00:00,1182.7732,PAN_day_0,27.4835,0,0
2015-01-07 19:00:00,1206.2524,PAN_day_0,26.7335,0,0
2015-01-07 20:00:00,1143.2591,PAN_day_0,26.183498,0,0
2015-01-07 21:00:00,1138.631,PAN_day_0,25.9835,0,0
2015-01-07 22:00:00,1095.4537,PAN_day_0,25.783499,0,0
2015-01-07 23:00:00,1044.1697,PAN_day_0,25.6335,0,0
2015-01-08 00:00:00,985.8912,PAN_day_0,25.5835,0,0
2015-01-08 01:00:00,962.4068,PAN_day_0,25.4835,0,0
2015-01-08 02:00:00,928.1036,PAN_day_0,25.5835,0,0
2015-01-08 03:00:00,917.9997,PAN_day_0,25.4835,0,0
2015-01-08 04:00:00,910.9537,PAN_day_0,25.433498,0,0
2015-01-08 05:00:00,928.724,PAN_day_0,25.433498,0,0
2015-01-08 06:00:00,931.4314,PAN_day_0,25.3835,0,0
2015-01-08 07:00:00,1033.7357,PAN_day_0,25.2335,0,0
2015-01-08 08:00:00,1186.5044,PAN_day_0,25.683498,0,0
2015-01-08 09:00:00,1275.112,PAN_day_0,26.6335,0,0
2015-01-08 10:00:00,1348.951,PAN_day_0,27.8335,0,0
2015-01-08 11:00:00,1365.6284,PAN_day_0,28.6335,0,0
2015-01-08 12:00:00,1343.4717,PAN_day_0,29.0835,0,0
2015-01-08 13:00:00,1371.5959,PAN_day_0,29.3835,0,0
2015-01-08 14:00:00,1383.9909,PAN_day_0,28.933498,0,0
2015-01-08 15:00:00,1333.5524,PAN_day_0,28.7335,0,0
2015-01-08 16:00:00,1255.568,PAN_day_0,28.283499,0,0
2015-01-08 17:00:00,1142.0101,PAN_day_0,27.783499,0,0
2015-01-08 18:00:00,1188.5847,PAN_day_0,27.033499,0,0
2015-01-08 19:00:00,1172.1282,PAN_day_0,26.3835,0,0
2015-01-08 20:00:00,1136.7167,PAN_day_0,26.033499,0,0
2015-01-08 21:00:00,1111.7702,PAN_day_0,25.8335,0,0
2015-01-08 22:00:00,1069.2922,PAN_day_0,25.6335,0,0
2015-01-08 23:00:00,1017.9603,PAN_day_0,25.533499,0,0
2015-01-09 00:00:00,977.2739,PAN_day_0,25.4835,0,1
2015-01-09 01:00:00,943.6081,PAN_day_0,25.3835,0,1
2015-01-09 02:00:00,917.064,PAN_day_0,25.5835,0,1
2015-01-09 03:00:00,895.9092,PAN_day_0,25.533499,0,1
2015-01-09 04:00:00,885.272,PAN_day_0,25.4835,0,1
2015-01-09 05:00:00,884.8111,PAN_day_0,25.3335,0,1
2015-01-09 06:00:00,866.5622,PAN_day_0,25.2335,0,1
2015-01-09 07:00:00,883.0248,PAN_day_0,25.183498,0,1
2015-01-09 08:00:00,953.57,PAN_day_0,25.7335,0,1
2015-01-09 09:00:00,1006.9689,PAN_day_0,26.7335,0,1
2015-01-09 10:00:00,1058.0176,PAN_day_0,27.8835,0,1
2015-01-09 11:00:00,1088.0395,PAN_day_0,28.683498,0,1
2015-01-09 12:00:00,1080.8465,PAN_day_0,29.283499,0,1
2015-01-09 13:00:00,1073.435,PAN_day_0,29.3835,0,1
2015-01-09 14:00:00,1075.0293,PAN_day_0,29.283499,0,1
2015-01-09 15:00:00,1059.6223,PAN_day_0,29.283499,0,1
2015-01-09 16:00:00,1026.1627,PAN_day_0,28.8335,0,1
2015-01-09 17:00:00,997.3978,PAN_day_0,28.0835,0,1
2015-01-09 18:00:00,1054.8104,PAN_day_0,27.283499,0,1
2015-01-09 19:00:00,1105.863,PAN_day_0,26.683498,0,1
2015-01-09 20:00:00,1085.7856,PAN_day_0,26.283499,0,1
2015-01-09 21:00:00,1061.3146,PAN_day_0,25.933498,0,1
2015-01-09 22:00:00,1033.8639,PAN_day_0,25.7335,0,1
2015-01-09 23:00:00,989.8507,PAN_day_0,25.5835,0,1
2015-01-10 00:00:00,949.5031,PAN_day_0,25.433498,1,0
2015-01-10 01:00:00,906.958,PAN_day_0,25.3835,1,0
2015-01-10 02:00:00,863.5135,PAN_day_0,25.683498,1,0
2015-01-10 03:00:00,848.4447,PAN_day_0,25.533499,1,0
2015-01-10 04:00:00,839.8821,PAN_day_0,25.433498,1,0
2015-01-10 05:00:00,847.1073,PAN_day_0,25.283499,1,0
2015-01-10 06:00:00,848.4718,PAN_day_0,25.283499,1,0
2015-01-10 07:00:00,897.8229,PAN_day_0,25.283499,1,0
2015-01-10 08:00:00,1021.672,PAN_day_0,25.8335,1,0
2015-01-10 09:00:00,1108.9439,PAN_day_0,26.8835,1,0
2015-01-10 10:00:00,1165.4756,PAN_day_0,28.033499,1,0
2015-01-10 11:00:00,1179.063,PAN_day_0,28.8835,1,0
2015-01-10 12:00:00,1173.0899,PAN_day_0,29.433498,1,0
2015-01-10 13:00:00,1161.4116,PAN_day_0,29.933498,1,0
2015-01-10 14:00:00,1133.3133,PAN_day_0,29.783499,1,0
2015-01-10 15:00:00,1100.6097,PAN_day_0,29.433498,1,0
2015-01-10 16:00:00,1082.6875,PAN_day_0,29.0835,1,0
2015-01-10 17:00:00,1051.4135,PAN_day_0,28.533499,1,0
2015-01-10 18:00:00,1088.8689,PAN_day_0,27.683498,1,0
2015-01-10 19:00:00,1144.2722,PAN_day_0,26.8835,1,0
2015-01-10 20:00:00,1102.2466,PAN_day_0,26.3835,1,0
2015-01-10 21:00:00,1064.151,PAN_day_0,26.033499,1,0
2015-01-10 22:00:00,1030.4566,PAN_day_0,25.8335,1,0
2015-01-10 23:00:00,979.5945,PAN_day_0,25.683498,1,0
2015-01-05 00:00:00,958.6209,PAN_day_1,25.7335,0,0
2015-01-05 01:00:00,928.5338,PAN_day_1,25.5835,0,0
2015-01-05 02:00:00,901.5402,PAN_day_1,25.7335,0,0
2015-01-05 03:00:00,887.7822,PAN_day_1,25.683498,0,0
2015-01-05 04:00:00,881.0019,PAN_day_1,25.5835,0,0
2015-01-05 05:00:00,885.4197,PAN_day_1,25.5835,0,0
2015-01-05 06:00:00,902.0863,PAN_day_1,25.5835,0,0
2015-01-05 07:00:00,1037.157,PAN_day_1,25.683498,0,0
2015-01-05 08:00:00,1191.9135,PAN_day_1,26.3835,0,0
2015-01-05 09:00:00,1319.8159,PAN_day_1,27.3835,0,0
2015-01-05 10:00:00,1383.0651,PAN_day_1,28.4835,0,0
2015-01-05 11:00:00,1415.1816,PAN_day_1,29.2335,0,0
2015-01-05 12:00:00,1398.8659,PAN_day_1,29.783499,0,0
2015-01-05 13:00:00,1430.5514,PAN_day_1,30.1335,0,0
2015-01-05 14:00:00,1413.9896,PAN_day_1,30.033499,0,0
2015-01-05 15:00:00,1378.7528,PAN_day_1,29.8335,0,0
2015-01-05 16:00:00,1292.2593,PAN_day_1,29.433498,0,0
2015-01-05 17:00:00,1178.1032,PAN_day_1,28.683498,0,0
2015-01-05 18:00:00,1188.0149,PAN_day_1,27.783499,0,0
2015-01-05 19:00:00,1207.7648,PAN_day_1,27.033499,0,0
2015-01-05 20:00:00,1156.6583,PAN_day_1,26.6335,0,0
2015-01-05 21:00:00,1114.1973,PAN_day_1,26.3335,0,0
2015-01-05 22:00:00,1066.7578,PAN_day_1,26.0835,0,0
2015-01-05 23:00:00,1002.3568,PAN_day_1,25.9835,0,0
2015-01-06 00:00:00,931.5394,PAN_day_1,25.933498,0,0
2015-01-06 01:00:00,914.6895,PAN_day_1,25.8835,0,0
2015-01-06 02:00:00,890.8448,PAN_day_1,25.933498,0,0
2015-01-06 03:00:00,869.0447,PAN_day_1,25.933498,0,0
2015-01-06 04:00:00,852.4821,PAN_day_1,25.7335,0,0
2015-01-06 05:00:00,891.2575,PAN_day_1,25.7335,0,0
2015-01-06 06:00:00,895.6612,PAN_day_1,25.5835,0,0
2015-01-06 07:00:00,1006.3031,PAN_day_1,25.533499,0,0
2015-01-06 08:00:00,1183.9851,PAN_day_1,26.1335,0,0
2015-01-06 09:00:00,1311.9373,PAN_day_1,27.283499,0,0
2015-01-06 10:00:00,1384.2441,PAN_day_1,28.533499,0,0
2015-01-06 11:00:00,1401.9173,PAN_day_1,29.3835,0,0
2015-01-06 12:00:00,1415.6382,PAN_day_1,29.9835,0,0
2015-01-06 13:00:00,1437.47,PAN_day_1,30.3335,0,0
2015-01-06 14:00:00,1430.0527,PAN_day_1,30.2335,0,0
2015-01-06 15:00:00,1383.4537,PAN_day_1,30.0835,0,0
2015-01-06 16:00:00,1325.206,PAN_day_1,29.533499,0,0
2015-01-06 17:00:00,1166.9817,PAN_day_1,28.7335,0,0
2015-01-06 18:00:00,1163.0865,PAN_day_1,27.8335,0,0
2015-01-06 19:00:00,1197.1559,PAN_day_1,26.933498,0,0
2015-01-06 20:00:00,1155.743,PAN_day_1,26.3335,0,0
2015-01-06 21:00:00,1116.5382,PAN_day_1,26.033499,0,0
2015-01-06 22:00:00,1086.2051,PAN_day_1,25.783499,0,0
2015-01-06 23:00:00,1030.0292,PAN_day_1,25.5835,0,0
2015-01-07 00:00:00,979.6728,PAN_day_1,25.533499,0,0
2015-01-07 01:00:00,940.4568,PAN_day_1,25.4835,0,0
2015-01-07 02:00:00,908.5931,PAN_day_1,25.4835,0,0
2015-01-07 03:00:00,886.4675,PAN_day_1,25.433498,0,0
2015-01-07 04:00:00,876.4283,PAN_day_1,25.3335,0,0
2015-01-07 05:00:00,892.4143,PAN_day_1,25.3335,0,0
2015-01-07 06:00:00,907.9188,PAN_day_1,25.183498,0,0
2015-01-07 07:00:00,1010.5448,PAN_day_1,25.0835,0,0
2015-01-07 08:00:00,1164.6559,PAN_day_1,25.7335,0,0
2015-01-07 09:00:00,1293.9383,PAN_day_1,26.933498,0,0
2015-01-07 10:00:00,1366.6676,PAN_day_1,28.033499,0,0
2015-01-07 11:00:00,1390.9173,PAN_day_1,28.8335,0,0
2015-01-07 12:00:00,1383.5812,PAN_day_1,29.433498,0,0
2015-01-07 13:00:00,1407.7425,PAN_day_1,29.5835,0,0
2015-01-07 14:00:00,1408.6819,PAN_day_1,29.5835,0,0
2015-01-07 15:00:00,1362.4042,PAN_day_1,29.2335,0,0
2015-01-07 16:00:00,1286.8121,PAN_day_1,28.8835,0,0
2015-01-07 17:00:00,1179.9351,PAN_day_1,28.283499,0,0
2015-01-07 18:00:00,1182.7732,PAN_day_1,27.4835,0,0
2015-01-07 19:00:00,1206.2524,PAN_day_1,26.7335,0,0
2015-01-07 20:00:00,1143.2591,PAN_day_1,26.183498,0,0
2015-01-07 21:00:00,1138.631,PAN_day_1,25.9835,0,0
2015-01-07 22:00:00,1095.4537,PAN_day_1,25.783499,0,0
2015-01-07 23:00:00,1044.1697,PAN_day_1,25.6335,0,0
2015-01-08 00:00:00,985.8912,PAN_day_1,25.5835,0,0
2015-01-08 01:00:00,962.4068,PAN_day_1,25.4835,0,0
2015-01-08 02:00:00,928.1036,PAN_day_1,25.5835,0,0
2015-01-08 03:00:00,917.9997,PAN_day_1,25.4835,0,0
2015-01-08 04:00:00,910.9537,PAN_day_1,25.433498,0,0
2015-01-08 05:00:00,928.724,PAN_day_1,25.433498,0,0
2015-01-08 06:00:00,931.4314,PAN_day_1,25.3835,0,0
2015-01-08 07:00:00,1033.7357,PAN_day_1,25.2335,0,0
2015-01-08 08:00:00,1186.5044,PAN_day_1,25.683498,0,0
2015-01-08 09:00:00,1275.112,PAN_day_1,26.6335,0,0
2015-01-08 10:00:00,1348.951,PAN_day_1,27.8335,0,0
2015-01-08 11:00:00,1365.6284,PAN_day_1,28.6335,0,0
2015-01-08 12:00:00,1343.4717,PAN_day_1,29.0835,0,0
2015-01-08 13:00:00,1371.5959,PAN_day_1,29.3835,0,0
2015-01-08 14:00:00,1383.9909,PAN_day_1,28.933498,0,0
2015-01-08 15:00:00,1333.5524,PAN_day_1,28.7335,0,0
2015-01-08 16:00:00,1255.568,PAN_day_1,28.283499,0,0
2015-01-08 17:00:00,1142.0101,PAN_day_1,27.783499,0,0
2015-01-08 18:00:00,1188.5847,PAN_day_1,27.033499,0,0
2015-01-08 19:00:00,1172.1282,PAN_day_1,26.3835,0,0
2015-01-08 20:00:00,1136.7167,PAN_day_1,26.033499,0,0
2015-01-08 21:00:00,1111.7702,PAN_day_1,25.8335,0,0
2015-01-08 22:00:00,1069.2922,PAN_day_1,25.6335,0,0
2015-01-08 23:00:00,1017.9603,PAN_day_1,25.533499,0,0
2015-01-09 00:00:00,977.2739,PAN_day_1,25.4835,0,1
2015-01-09 01:00:00,943.6081,PAN_day_1,25.3835,0,1
2015-01-09 02:00:00,917.064,PAN_day_1,25.5835,0,1
2015-01-09 03:00:00,895.9092,PAN_day_1,25.533499,0,1
2015-01-09 04:00:00,885.272,PAN_day_1,25.4835,0,1
2015-01-09 05:00:00,884.8111,PAN_day_1,25.3335,0,1
2015-01-09 06:00:00,866.5622,PAN_day_1,25.2335,0,1
2015-01-09 07:00:00,883.0248,PAN_day_1,25.183498,0,1
2015-01-09 08:00:00,953.57,PAN_day_1,25.7335,0,1
2015-01-09 09:00:00,1006.9689,PAN_day_1,26.7335,0,1
2015-01-09 10:00:00,1058.0176,PAN_day_1,27.8835,0,1
2015-01-09 11:00:00,1088.0395,PAN_day_1,28.683498,0,1
2015-01-09 12:00:00,1080.8465,PAN_day_1,29.283499,0,1
2015-01-09 13:00:00,1073.435,PAN_day_1,29.3835,0,1
2015-01-09 14:00:00,1075.0293,PAN_day_1,29.283499,0,1
2015-01-09 15:00:00,1059.6223,PAN_day_1,29.283499,0,1
2015-01-09 16:00:00,1026.1627,PAN_day_1,28.8335,0,1
2015-01-09 17:00:00,997.3978,PAN_day_1,28.0835,0,1
2015-01-09 18:00:00,1054.8104,PAN_day_1,27.283499,0,1
2015-01-09 19:00:00,1105.863,PAN_day_1,26.683498,0,1
2015-01-09 20:00:00,1085.7856,PAN_day_1,26.283499,0,1
2015-01-09 21:00:00,1061.3146,PAN_day_1,25.933498,0,1
2015-01-09 22:00:00,1033.8639,PAN_day_1,25.7335,0,1
2015-01-09 23:00:00,989.8507,PAN_day_1,25.5835,0,1
2015-01-10 00:00:00,949.5031,PAN_day_1,25.433498,1,0
2015-01-10 01:00:00,906.958,PAN_day_1,25.3835,1,0
2015-01-10 02:00:00,863.5135,PAN_day_1,25.683498,1,0
2015-01-10 03:00:00,848.4447,PAN_day_1,25.533499,1,0
2015-01-10 04:00:00,839.8821,PAN_day_1,25.433498,1,0
2015-01-10 05:00:00,847.1073,PAN_day_1,25.283499,1,0
2015-01-10 06:00:00,848.4718,PAN_day_1,25.283499,1,0
2015-01-10 07:00:00,897.8229,PAN_day_1,25.283499,1,0
2015-01-10 08:00:00,1021.672,PAN_day_1,25.8335,1,0
2015-01-10 09:00:00,1108.9439,PAN_day_1,26.8835,1,0
2015-01-10 10:00:00,1165.4756,PAN_day_1,28.033499,1,0
2015-01-10 11:00:00,1179.063,PAN_day_1,28.8835,1,0
2015-01-10 12:00:00,1173.0899,PAN_day_1,29.433498,1,0
2015-01-10 13:00:00,1161.4116,PAN_day_1,29.933498,1,0
2015-01-10 14:00:00,1133.3133,PAN_day_1,29.783499,1,0
2015-01-10 15:00:00,1100.6097,PAN_day_1,29.433498,1,0
2015-01-10 16:00:00,1082.6875,PAN_day_1,29.0835,1,0
2015-01-10 17:00:00,1051.4135,PAN_day_1,28.533499,1,0
2015-01-10 18:00:00,1088.8689,PAN_day_1,27.683498,1,0
2015-01-10 19:00:00,1144.2722,PAN_day_1,26.8835,1,0
2015-01-10 20:00:00,1102.2466,PAN_day_1,26.3835,1,0
2015-01-10 21:00:00,1064.151,PAN_day_1,26.033499,1,0
2015-01-10 22:00:00,1030.4566,PAN_day_1,25.8335,1,0
2015-01-10 23:00:00,979.5945,PAN_day_1,25.683498,1,0
2015-01-11 00:00:00,956.5766,PAN_day_1,25.5835,1,0
2015-01-11 01:00:00,924.2795,PAN_day_1,25.4835,1,0
2015-01-11 02:00:00,887.4576,PAN_day_1,25.5835,1,0
2015-01-11 03:00:00,858.9606,PAN_day_1,25.533499,1,0
2015-01-11 04:00:00,847.4881,PAN_day_1,25.533499,1,0
2015-01-11 05:00:00,842.7522,PAN_day_1,25.3835,1,0
2015-01-11 06:00:00,807.4211,PAN_day_1,25.433498,1,0
2015-01-11 07:00:00,813.1819,PAN_day_1,25.433498,1,0
2015-01-11 08:00:00,873.801,PAN_day_1,25.9835,1,0
2015-01-11 09:00:00,935.3192,PAN_day_1,27.2335,1,0
2015-01-11 10:00:00,1009.0054,PAN_day_1,28.433498,1,0
2015-01-11 11:00:00,1070.3791,PAN_day_1,29.3335,1,0
2015-01-11 12:00:00,1070.603,PAN_day_1,29.8835,1,0
2015-01-11 13:00:00,1073.1479,PAN_day_1,30.283499,1,0
2015-01-11 14:00:00,1064.0288,PAN_day_1,30.433498,1,0
2015-01-11 15:00:00,1060.6283,PAN_day_1,30.283499,1,0
2015-01-11 16:00:00,1030.8882,PAN_day_1,29.6335,1,0
2015-01-11 17:00:00,1015.4938,PAN_day_1,28.8835,1,0
2015-01-11 18:00:00,1073.743,PAN_day_1,28.033499,1,0
2015-01-11 19:00:00,1113.4443,PAN_day_1,27.183498,1,0
2015-01-11 20:00:00,1122.2487,PAN_day_1,26.683498,1,0
2015-01-11 21:00:00,1095.6601,PAN_day_1,26.3335,1,0
2015-01-11 22:00:00,1046.8138,PAN_day_1,26.033499,1,0
2015-01-11 23:00:00,1010.9126,PAN_day_1,25.8335,1,0
2015-01-06 00:00:00,931.5394,PAN_day_2,25.933498,0,0
2015-01-06 01:00:00,914.6895,PAN_day_2,25.8835,0,0
2015-01-06 02:00:00,890.8448,PAN_day_2,25.933498,0,0
2015-01-06 03:00:00,869.0447,PAN_day_2,25.933498,0,0
2015-01-06 04:00:00,852.4821,PAN_day_2,25.7335,0,0
2015-01-06 05:00:00,891.2575,PAN_day_2,25.7335,0,0
2015-01-06 06:00:00,895.6612,PAN_day_2,25.5835,0,0
2015-01-06 07:00:00,1006.3031,PAN_day_2,25.533499,0,0
2015-01-06 08:00:00,1183.9851,PAN_day_2,26.1335,0,0
2015-01-06 09:00:00,1311.9373,PAN_day_2,27.283499,0,0
2015-01-06 10:00:00,1384.2441,PAN_day_2,28.533499,0,0
2015-01-06 11:00:00,1401.9173,PAN_day_2,29.3835,0,0
2015-01-06 12:00:00,1415.6382,PAN_day_2,29.9835,0,0
2015-01-06 13:00:00,1437.47,PAN_day_2,30.3335,0,0
2015-01-06 14:00:00,1430.0527,PAN_day_2,30.2335,0,0
2015-01-06 15:00:00,1383.4537,PAN_day_2,30.0835,0,0
2015-01-06 16:00:00,1325.206,PAN_day_2,29.533499,0,0
2015-01-06 17:00:00,1166.9817,PAN_day_2,28.7335,0,0
2015-01-06 18:00:00,1163.0865,PAN_day_2,27.8335,0,0
2015-01-06 19:00:00,1197.1559,PAN_day_2,26.933498,0,0
2015-01-06 20:00:00,1155.743,PAN_day_2,26.3335,0,0
2015-01-06 21:00:00,1116.5382,PAN_day_2,26.033499,0,0
2015-01-06 22:00:00,1086.2051,PAN_day_2,25.783499,0,0
2015-01-06 23:00:00,1030.0292,PAN_day_2,25.5835,0,0
2015-01-07 00:00:00,979.6728,PAN_day_2,25.533499,0,0
2015-01-07 01:00:00,940.4568,PAN_day_2,25.4835,0,0
2015-01-07 02:00:00,908.5931,PAN_day_2,25.4835,0,0
2015-01-07 03:00:00,886.4675,PAN_day_2,25.433498,0,0
2015-01-07 04:00:00,876.4283,PAN_day_2,25.3335,0,0
2015-01-07 05:00:00,892.4143,PAN_day_2,25.3335,0,0
2015-01-07 06:00:00,907.9188,PAN_day_2,25.183498,0,0
2015-01-07 07:00:00,1010.5448,PAN_day_2,25.0835,0,0
2015-01-07 08:00:00,1164.6559,PAN_day_2,25.7335,0,0
2015-01-07 09:00:00,1293.9383,PAN_day_2,26.933498,0,0
2015-01-07 10:00:00,1366.6676,PAN_day_2,28.033499,0,0
2015-01-07 11:00:00,1390.9173,PAN_day_2,28.8335,0,0
2015-01-07 12:00:00,1383.5812,PAN_day_2,29.433498,0,0
2015-01-07 13:00:00,1407.7425,PAN_day_2,29.5835,0,0
2015-01-07 14:00:00,1408.6819,PAN_day_2,29.5835,0,0
2015-01-07 15:00:00,1362.4042,PAN_day_2,29.2335,0,0
2015-01-07 16:00:00,1286.8121,PAN_day_2,28.8835,0,0
2015-01-07 17:00:00,1179.9351,PAN_day_2,28.283499,0,0
2015-01-07 18:00:00,1182.7732,PAN_day_2,27.4835,0,0
2015-01-07 19:00:00,1206.2524,PAN_day_2,26.7335,0,0
2015-01-07 20:00:00,1143.2591,PAN_day_2,26.183498,0,0
2015-01-07 21:00:00,1138.631,PAN_day_2,25.9835,0,0
2015-01-07 22:00:00,1095.4537,PAN_day_2,25.783499,0,0
2015-01-07 23:00:00,1044.1697,PAN_day_2,25.6335,0,0
2015-01-08 00:00:00,985.8912,PAN_day_2,25.5835,0,0
2015-01-08 01:00:00,962.4068,PAN_day_2,25.4835,0,0
2015-01-08 02:00:00,928.1036,PAN_day_2,25.5835,0,0
2015-01-08 03:00:00,917.9997,PAN_day_2,25.4835,0,0
2015-01-08 04:00:00,910.9537,PAN_day_2,25.433498,0,0
2015-01-08 05:00:00,928.724,PAN_day_2,25.433498,0,0
2015-01-08 06:00:00,931.4314,PAN_day_2,25.3835,0,0
2015-01-08 07:00:00,1033.7357,PAN_day_2,25.2335,0,0
2015-01-08 08:00:00,1186.5044,PAN_day_2,25.683498,0,0
